# r[L0]  F[rad]  Fp[rad/L0]
1.129274199999971273e+01 -3.611378476065542180e-03 -2.577570443696548200e-03
1.129774099999971249e+01 -3.624283236308493885e-03 -2.585371212587616718e-03
1.130273999999971224e+01 -3.637227067228420568e-03 -2.593201855139212319e-03
1.130773899999971199e+01 -3.650210118379609587e-03 -2.601062457772574527e-03
1.131273799999971175e+01 -3.663232539749277164e-03 -2.608953107272789836e-03
1.131773699999971150e+01 -3.676294481759389849e-03 -2.616873890789738442e-03
1.132273599999971125e+01 -3.689396095268489880e-03 -2.624824895839042698e-03
1.132773499999971101e+01 -3.702537531573526618e-03 -2.632806210303022081e-03
1.133273399999971076e+01 -3.715718942411691452e-03 -2.640817922431652927e-03
1.133773299999971051e+01 -3.728940479962258338e-03 -2.648860120843530338e-03
1.134273199999971027e+01 -3.742202296848429113e-03 -2.656932894526838323e-03
1.134773099999971002e+01 -3.755504546139183143e-03 -2.665036332840322545e-03
1.135272999999970978e+01 -3.768847381351132179e-03 -2.673170525514269140e-03
1.135772899999970953e+01 -3.782230956450381276e-03 -2.681335562651485701e-03
1.136272799999970928e+01 -3.795655425854391890e-03 -2.689531534728290939e-03
1.136772699999970904e+01 -3.809120944433852778e-03 -2.697758532595505646e-03
1.137272599999970879e+01 -3.822627667514553063e-03 -2.706016647479450154e-03
1.137772499999970854e+01 -3.836175750879263976e-03 -2.714305970982947448e-03
1.138272399999970830e+01 -3.849765350769622334e-03 -2.722626595086328431e-03
1.138772299999970805e+01 -3.863396623888019649e-03 -2.730978612148444139e-03
1.139272199999970780e+01 -3.877069727399497755e-03 -2.739362114907682721e-03
1.139772099999970756e+01 -3.890784818933648755e-03 -2.747777196482989459e-03
1.140271999999970731e+01 -3.904542056586519753e-03 -2.756223950374894587e-03
1.140771899999970707e+01 -3.918341598922522352e-03 -2.764702470466543719e-03
1.141271799999970682e+01 -3.932183604976349084e-03 -2.773212851024732615e-03
1.141771699999970657e+01 -3.946068234254893753e-03 -2.781755186700949744e-03
1.142271599999970633e+01 -3.959995646739175243e-03 -2.790329572532421025e-03
1.142771499999970608e+01 -3.973966002886270867e-03 -2.798936103943160635e-03
1.143271399999970583e+01 -3.987979463631251449e-03 -2.807574876745027020e-03
1.143771299999970559e+01 -4.002036190389122484e-03 -2.816245987138781947e-03
1.144271199999970534e+01 -4.016136345056771362e-03 -2.824949531715157790e-03
1.144771099999970509e+01 -4.030280090014920664e-03 -2.833685607455926556e-03
1.145270999999970485e+01 -4.044467588130083203e-03 -2.842454311734976275e-03
1.145770899999970460e+01 -4.058699002756526591e-03 -2.851255742319390007e-03
1.146270799999970436e+01 -4.072974497738241287e-03 -2.860089997370532204e-03
1.146770699999970411e+01 -4.087294237410914709e-03 -2.868957175445138556e-03
1.147270599999970386e+01 -4.101658386603908822e-03 -2.877857375496411900e-03
1.147770499999970362e+01 -4.116067110642246396e-03 -2.886790696875122034e-03
1.148270399999970337e+01 -4.130520575348599864e-03 -2.895757239330710737e-03
1.148770299999970312e+01 -4.145018947045289726e-03 -2.904757103012402426e-03
1.149270199999970288e+01 -4.159562392556282948e-03 -2.913790388470320451e-03
1.149770099999970263e+01 -4.174151079209200907e-03 -2.922857196656606857e-03
1.150269999999970238e+01 -4.188785174837332537e-03 -2.931957628926547786e-03
1.150769899999970214e+01 -4.203464847781650943e-03 -2.941091787039704520e-03
1.151269799999970189e+01 -4.218190266892838693e-03 -2.950259773161049287e-03
1.151769699999970165e+01 -4.232961601533316576e-03 -2.959461689862106712e-03
1.152269599999970140e+01 -4.247779021579278433e-03 -2.968697640122098299e-03
1.152769499999970115e+01 -4.262642697422733794e-03 -2.977967727329095590e-03
1.153269399999970091e+01 -4.277552799973553116e-03 -2.987272055281174621e-03
1.153769299999970066e+01 -4.292509500661520830e-03 -2.996610728187579491e-03
1.154269199999970041e+01 -4.307512971438392721e-03 -3.005983850669886794e-03
1.154769099999970017e+01 -4.322563384779961985e-03 -3.015391527763178724e-03
1.155268999999969992e+01 -4.337660913688127021e-03 -3.024833864917220519e-03
1.155768899999969967e+01 -4.352805731692969624e-03 -3.034310967997641811e-03
1.156268799999969943e+01 -4.367998012854834924e-03 -3.043822943287124473e-03
1.156768699999969918e+01 -4.383237931766420861e-03 -3.053369897486595246e-03
1.157268599999969894e+01 -4.398525663554871123e-03 -3.062951937716423996e-03
1.157768499999969869e+01 -4.413861383883874168e-03 -3.072569171517626745e-03
1.158268399999969844e+01 -4.429245268955770039e-03 -3.082221706853074342e-03
1.158768299999969820e+01 -4.444677495513663264e-03 -3.091909652108705900e-03
1.159268199999969795e+01 -4.460158240843539214e-03 -3.101633116094748305e-03
1.159768099999969770e+01 -4.475687682776388274e-03 -3.111392208046940503e-03
1.160267999999969746e+01 -4.491265999690336082e-03 -3.121187037627762978e-03
1.160767899999969721e+01 -4.506893370512781577e-03 -3.131017714927673314e-03
1.161267799999969697e+01 -4.522569974722536780e-03 -3.140884350466346085e-03
1.161767699999969672e+01 -4.538295992351977851e-03 -3.150787055193919259e-03
1.162267599999969647e+01 -4.554071603989198747e-03 -3.160725940492244927e-03
1.162767499999969623e+01 -4.569896990780172689e-03 -3.170701118176146114e-03
1.163267399999969598e+01 -4.585772334430920569e-03 -3.180712700494678791e-03
1.163767299999969573e+01 -4.601697817209685418e-03 -3.190760800132398656e-03
1.164267199999969549e+01 -4.617673621949109491e-03 -3.200845530210635285e-03
1.164767099999969524e+01 -4.633699932048423488e-03 -3.210967004288768460e-03
1.165266999999969499e+01 -4.649776931475640106e-03 -3.221125336365514031e-03
1.165766899999969475e+01 -4.665904804769751939e-03 -3.231320640880211946e-03
1.166266799999969450e+01 -4.682083737042937177e-03 -3.241553032714120791e-03
1.166766699999969426e+01 -4.698313913982773114e-03 -3.251822627191718832e-03
1.167266599999969401e+01 -4.714595521854454858e-03 -3.262129540082008960e-03
1.167766499999969376e+01 -4.730928747503020115e-03 -3.272473887599830576e-03
1.168266399999969352e+01 -4.747313778355582645e-03 -3.282855786407175812e-03
1.168766299999969327e+01 -4.763750802423569186e-03 -3.293275353614512260e-03
1.169266199999969302e+01 -4.780240008304965059e-03 -3.303732706782110898e-03
1.169766099999969278e+01 -4.796781585186566700e-03 -3.314227963921379232e-03
1.170265999999969253e+01 -4.813375722846241142e-03 -3.324761243496200929e-03
1.170765899999969228e+01 -4.830022611655188092e-03 -3.335332664424280665e-03
1.171265799999969204e+01 -4.846722442580215888e-03 -3.345942346078493741e-03
1.171765699999969179e+01 -4.863475407186017459e-03 -3.356590408288243066e-03
1.172265599999969155e+01 -4.880281697637456687e-03 -3.367276971340819620e-03
1.172765499999969130e+01 -4.897141506701861713e-03 -3.378002155982771145e-03
1.173265399999969105e+01 -4.914055027751322580e-03 -3.388766083421274316e-03
1.173765299999969081e+01 -4.931022454764999279e-03 -3.399568875325513842e-03
1.174265199999969056e+01 -4.948043982331432403e-03 -3.410410653828066779e-03
1.174765099999969031e+01 -4.965119805650865074e-03 -3.421291541526292907e-03
1.175264999999969007e+01 -4.982250120537570076e-03 -3.432211661483730754e-03
1.175764899999968982e+01 -4.999435123422181319e-03 -3.443171137231498813e-03
1.176264799999968957e+01 -5.016675011354037456e-03 -3.454170092769703708e-03
1.176764699999968933e+01 -5.033969982003528958e-03 -3.465208652568853558e-03
1.177264599999968908e+01 -5.051320233664452139e-03 -3.476286941571276115e-03
1.177764499999968884e+01 -5.068725965256373582e-03 -3.487405085192544704e-03
1.178264399999968859e+01 -5.086187376326997168e-03 -3.498563209322908939e-03
1.178764299999968834e+01 -5.103704667054542385e-03 -3.509761440328731073e-03
1.179264199999968810e+01 -5.121278038250126965e-03 -3.520999905053928420e-03
1.179764099999968785e+01 -5.138907691360157341e-03 -3.532278730821422283e-03
1.180263999999968760e+01 -5.156593828468727762e-03 -3.543598045434591653e-03
1.180763899999968736e+01 -5.174336652300026360e-03 -3.554957977178733845e-03
1.181263799999968711e+01 -5.192136366220746410e-03 -3.566358654822530776e-03
1.181763699999968686e+01 -5.209993174242506277e-03 -3.577800207619520872e-03
1.182263599999968662e+01 -5.227907281024279755e-03 -3.589282765309577926e-03
1.182763499999968637e+01 -5.245878891874828157e-03 -3.600806458120393849e-03
1.183263399999968613e+01 -5.263908212755141931e-03 -3.612371416768970101e-03
1.183763299999968588e+01 -5.281995450280894434e-03 -3.623977772463113020e-03
1.184263199999968563e+01 -5.300140811724894825e-03 -3.635625656902936528e-03
1.184763099999968539e+01 -5.318344505019555711e-03 -3.647315202282369606e-03
1.185262999999968514e+01 -5.336606738759363394e-03 -3.659046541290671573e-03
1.185762899999968489e+01 -5.354927722203361128e-03 -3.670819807113952140e-03
1.186262799999968465e+01 -5.373307665277633240e-03 -3.682635133436697530e-03
1.186762699999968440e+01 -5.391746778577801401e-03 -3.694492654443303110e-03
1.187262599999968415e+01 -5.410245273371528697e-03 -3.706392504819612955e-03
1.187762499999968391e+01 -5.428803361601028908e-03 -3.718334819754464185e-03
1.188262399999968366e+01 -5.447421255885585324e-03 -3.730319734941238245e-03
1.188762299999968342e+01 -5.466099169524076505e-03 -3.742347386579417384e-03
1.189262199999968317e+01 -5.484837316497510711e-03 -3.754417911376149372e-03
1.189762099999968292e+01 -5.503635911471567270e-03 -3.766531446547816565e-03
1.190261999999968268e+01 -5.522495169799146626e-03 -3.778688129821611893e-03
1.190761899999968243e+01 -5.541415307522928185e-03 -3.790888099437121368e-03
1.191261799999968218e+01 -5.560396541377933370e-03 -3.803131494147912219e-03
1.191761699999968194e+01 -5.579439088794101685e-03 -3.815418453223127539e-03
1.192261599999968169e+01 -5.598543167898871117e-03 -3.827749116449088301e-03
1.192761499999968144e+01 -5.617708997519767211e-03 -3.840123624130899714e-03
1.193261399999968120e+01 -5.636936797187001684e-03 -3.852542117094065813e-03
1.193761299999968095e+01 -5.656226787136075379e-03 -3.865004736686109259e-03
1.194261199999968071e+01 -5.675579188310395096e-03 -3.877511624778197646e-03
1.194761099999968046e+01 -5.694994222363893022e-03 -3.890062923766777168e-03
1.195260999999968021e+01 -5.714472111663658309e-03 -3.902658776575211510e-03
1.195760899999967997e+01 -5.734013079292573853e-03 -3.915299326655427223e-03
1.196260799999967972e+01 -5.753617349051963481e-03 -3.927984717989566922e-03
1.196760699999967947e+01 -5.773285145464246079e-03 -3.940715095091647246e-03
1.197260599999967923e+01 -5.793016693775599260e-03 -3.953490603009224627e-03
1.197760499999967898e+01 -5.812812219958630837e-03 -3.966311387325067127e-03
1.198260399999967873e+01 -5.832671950715058104e-03 -3.979177594158832786e-03
1.198760299999967849e+01 -5.852596113478394924e-03 -3.992089370168753169e-03
1.199260199999967824e+01 -5.872584936416650955e-03 -4.005046862553325593e-03
1.199760099999967800e+01 -5.892638648435033488e-03 -4.018050219053012281e-03
1.200259999999967775e+01 -5.912757479178663150e-03 -4.031099587951943869e-03
1.200759899999967750e+01 -5.932941659035296557e-03 -4.044195118079630703e-03
1.201259799999967726e+01 -5.953191419138054163e-03 -4.057336958812680222e-03
1.201759699999967701e+01 -5.973506991368161996e-03 -4.070525260076522135e-03
1.202259599999967676e+01 -5.993888608357698586e-03 -4.083760172347140546e-03
1.202759499999967652e+01 -6.014336503492351445e-03 -4.097041846652810411e-03
1.203259399999967627e+01 -6.034850910914182215e-03 -4.110370434575842669e-03
1.203759299999967602e+01 -6.055432065524402226e-03 -4.123746088254335446e-03
1.204259199999967578e+01 -6.076080202986152388e-03 -4.137168960383933933e-03
1.204759099999967553e+01 -6.096795559727297836e-03 -4.150639204219592863e-03
1.205258999999967529e+01 -6.117578372943225165e-03 -4.164156973577349402e-03
1.205758899999967504e+01 -6.138428880599655288e-03 -4.177722422836102102e-03
1.206258799999967479e+01 -6.159347321435458891e-03 -4.191335706939395937e-03
1.206758699999967455e+01 -6.180333934965484902e-03 -4.204996981397215138e-03
1.207258599999967430e+01 -6.201388961483395891e-03 -4.218706402287780363e-03
1.207758499999967405e+01 -6.222512642064513891e-03 -4.232464126259358889e-03
1.208258399999967381e+01 -6.243705218568674012e-03 -4.246270310532073052e-03
1.208758299999967356e+01 -6.264966933643087606e-03 -4.260125112899722580e-03
1.209258199999967331e+01 -6.286298030725214966e-03 -4.274028691731612123e-03
1.209758099999967307e+01 -6.307698754045647574e-03 -4.287981205974383120e-03
1.210257999999967282e+01 -6.329169348630997276e-03 -4.301982815153856943e-03
1.210757899999967258e+01 -6.350710060306797612e-03 -4.316033679376881510e-03
1.211257799999967233e+01 -6.372321135700411213e-03 -4.330133959333186573e-03
1.211757699999967208e+01 -6.394002822243951070e-03 -4.344283816297245075e-03
1.212257599999967184e+01 -6.415755368177206153e-03 -4.358483412130144050e-03
1.212757499999967159e+01 -6.437579022550578289e-03 -4.372732909281459857e-03
1.213257399999967134e+01 -6.459474035228030334e-03 -4.387032470791141225e-03
1.213757299999967110e+01 -6.481440656890042132e-03 -4.401382260291400103e-03
1.214257199999967085e+01 -6.503479139036573431e-03 -4.415782442008609442e-03
1.214757099999967060e+01 -6.525589733990042399e-03 -4.430233180765209659e-03
1.215256999999967036e+01 -6.547772694898307613e-03 -4.444734641981617704e-03
1.215756899999967011e+01 -6.570028275737663064e-03 -4.459286991678149993e-03
1.216256799999966987e+01 -6.592356731315841822e-03 -4.473890396476945357e-03
1.216756699999966962e+01 -6.614758317275030129e-03 -4.488545023603901854e-03
1.217256599999966937e+01 -6.637233290094887543e-03 -4.503251040890617063e-03
1.217756499999966913e+01 -6.659781907095583577e-03 -4.518008616776337041e-03
1.218256399999966888e+01 -6.682404426440837798e-03 -4.532817920309911361e-03
1.218756299999966863e+01 -6.705101107140972946e-03 -4.547679121151757681e-03
1.219256199999966839e+01 -6.727872209055976715e-03 -4.562592389575831527e-03
1.219756099999966814e+01 -6.750717992898574819e-03 -4.577557896471603875e-03
1.220255999999966789e+01 -6.773638720237310125e-03 -4.592575813346049148e-03
1.220755899999966765e+01 -6.796634653499638266e-03 -4.607646312325634937e-03
1.221255799999966740e+01 -6.819706055975026729e-03 -4.622769566158325613e-03
1.221755699999966716e+01 -6.842853191818068677e-03 -4.637945748215588533e-03
1.222255599999966691e+01 -6.866076326051602854e-03 -4.653175032494409787e-03
1.222755499999966666e+01 -6.889375724569846496e-03 -4.668457593619318620e-03
1.223255399999966642e+01 -6.912751654141538644e-03 -4.683793606844415328e-03
1.223755299999966617e+01 -6.936204382413091278e-03 -4.699183248055412154e-03
1.224255199999966592e+01 -6.959734177911750842e-03 -4.714626693771678534e-03
1.224755099999966568e+01 -6.983341310048773662e-03 -4.730124121148295002e-03
1.225254999999966543e+01 -7.007026049122606556e-03 -4.745675707978112313e-03
1.225754899999966518e+01 -7.030788666322082200e-03 -4.761281632693823568e-03
1.226254799999966494e+01 -7.054629433729620556e-03 -4.776942074370038940e-03
1.226754699999966469e+01 -7.078548624324445919e-03 -4.792657212725369952e-03
1.227254599999966445e+01 -7.102546511985808296e-03 -4.808427228124521544e-03
1.227754499999966420e+01 -7.126623371496221271e-03 -4.824252301580393698e-03
1.228254399999966395e+01 -7.150779478544706802e-03 -4.840132614756186523e-03
1.228754299999966371e+01 -7.175015109730049565e-03 -4.856068349967519217e-03
1.229254199999966346e+01 -7.199330542564066904e-03 -4.872059690184549902e-03
1.229754099999966321e+01 -7.223726055474883126e-03 -4.888106819034109332e-03
1.230253999999966297e+01 -7.248201927810219401e-03 -4.904209920801838943e-03
1.230753899999966272e+01 -7.272758439840691473e-03 -4.920369180434339303e-03
1.231253799999966247e+01 -7.297395872763120378e-03 -4.936584783541323775e-03
1.231753699999966223e+01 -7.322114508703852706e-03 -4.952856916397782583e-03
1.232253599999966198e+01 -7.346914630722088668e-03 -4.969185765946152952e-03
1.232753499999966174e+01 -7.371796522813229245e-03 -4.985571519798500523e-03
1.233253399999966149e+01 -7.396760469912225071e-03 -5.002014366238702499e-03
1.233753299999966124e+01 -7.421806757896940929e-03 -5.018514494224648147e-03
1.234253199999966100e+01 -7.446935673591533258e-03 -5.035072093390436689e-03
1.234753099999966075e+01 -7.472147504769832867e-03 -5.051687354048593412e-03
1.235252999999966050e+01 -7.497442540158743250e-03 -5.068360467192286646e-03
1.235752899999966026e+01 -7.522821069441649328e-03 -5.085091624497556882e-03
1.236252799999966001e+01 -7.548283383261835712e-03 -5.101881018325551097e-03
1.236752699999965976e+01 -7.573829773225917127e-03 -5.118728841724770086e-03
1.237252599999965952e+01 -7.599460531907280963e-03 -5.135635288433317534e-03
1.237752499999965927e+01 -7.625175952849539383e-03 -5.152600552881162962e-03
